label,sentence_id,string,npsub0,npsub1,npsub2,npsub3,npsub4,npsub5,npsub6,npsub7,npsub8,npsub9,npsub10,npsub11,npsub12,npsub13,npsub14,npsub15,npdo0,npdo1,npdo2,npdo3,npdo4,npdo5,npdo6,npdo7,npdo8,npdo9,npdo10,npdo11,npdo12,npdo13,npdo14,npdo15,npother0,npother1,npother2,npother3,npother4,npother5,npother6,npother7,npother8,npother9,npother10,npother11,npother12,npother13,npother14,npother15,vp0,vp1,vp2,vp3,vp4,vp5,vp6,vp7,vp8,vp9,vp10,vp11,vp12,vp13,vp14,vp15,vp16,vp17,vp18,vp19,vp20,snw_n,swn_v,swn_a,swn_r,timex
1,73,"""_We_will_bask_in_the_warmth_of_a_cheerful_blaze_this_evening_",We,0,NO-NOUN,none,we,PRP,pronoun,pl,1,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,bask,none,none,bask,1,1,VB,01820302-V,0,verb.emotion,future,bask,0,VB,0,fut,active,O,O,O,O,0.32653061224489793,0.03794642857142857,0.0967741935483871,0.0,YES
1,73,"and_toast_our_toes_before_the_glowing_coals_._""",O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,our_toes,0,Y,def,toe,NNS,common,pl,3,05577410-N,05566097-N,05559908-N,05225090-N,00001740-N,8,noun.body,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,toast,none,none,toast,0,0,VB,00126264-V,2,verb.change,none,toast,0,VB,0,other,unknown,00322151-V,O,00371264-V,O,0.20714285714285718,0.0,0.1741935483870968,0.0,NO
6,74,As_luck_would_have_it_,luck,0,N,none,luck,NN,common,sg,3,14473222-N,13920429-N,00024720-N,00024264-N,00001740-N,5,noun.state,it,0,NO-NOUN,none,it,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,have,none,none,have,0,0,VB,02203362-V,0,verb.possession,none,have,0,VB,0,cond,active,O,O,O,O,0.39285714285714285,0.13020833333333334,0.0,0.0,NO
1,74,the_chimney_did_not_draw_well_,the_chimney,0,Y,def,chimney,NN,common,sg,3,03017428-N,03368878-N,03089014-N,03895293-N,00001740-N,9,noun.artifact,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,draw,positive,well,draw,0,4,VB,01850315-V,1,verb.contact,past,draw,0,VB,0,sim_past,active,01448100-V,O,O,O,0.0,0.2455357142857143,0.0,0.2903225806451613,NO
1,74,probably_not_having_been_used_in_this_century_,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,this_century,0,Y,demon,century,NN,common,sg,3,15205532-N,15113229-N,13575869-N,00033615-N,00001740-N,5,noun.time,used,none,none,use,0,0,VBN,01158872-V,0,verb.consumption,none,use,0,VBN,0,other,unknown,O,O,O,O,0.2380952380952381,0.29166666666666663,0.0,0.0,YES
1,74,and_so_instead_of_a_cheerful_blaze_we_had_clouds_of_smoke_,we,0,NO-NOUN,none,we,PRP,pronoun,pl,1,O,O,O,O,O,0,O,clouds_of_smoke,1,Y,none,cloud,NNS,common,pl,3,11439690-N,11419404-N,11408559-N,00034213-N,00001740-N,6,noun.phenomenon,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,had,none,none,have,0,0,VBD,02203362-V,0,verb.possession,past,have,0,VBD,0,sim_past,active,O,O,O,O,0.5714285714285715,0.043269230769230775,0.11166253101736975,0.11166253101736975,NO
1,74,and_went_to_bed_to_dream_of_snow-storms_and_icebergs_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,snow-storms_and_icebergs,1,none,none,snow-storm,NNS,common,pl,3,O,O,O,O,O,0,O,dream,none,none,dream,0,0,VB,01617192-V,3,verb.creation,none,dream,0,VB,0,infinitif,active,01637633-V,O,01636397-V,01631534-V,0.4350649350649351,0.05681818181818182,0.0,0.0,NO
5,0,CHAPTER_IV_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,CHAPTER_IV_.,0,none,none,iv,NNP,proper,sg,3,13744304-N,13741022-N,13728499-N,13582013-N,00001740-N,7,noun.quantity,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.0,0.0,0.0,0.0,NO
5,1,FROM_CONSTANTINOPLE_TO_FLORENCE_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,FROM_CONSTANTINOPLE_TO_FLORENCE_.,0,none,none,constantinople,NNP,proper,sg,3,O,O,O,O,09041785-N,0,noun.location,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.0,0.0,0.0,0.0,NO
1,2,Goethe_quotes_Pliny_’s_description_of_Naples_,Goethe,0,none,none,goethe,NNP,proper,sg,3,O,O,O,O,11004106-N,0,noun.person,Pliny_’s_description_of_Naples,0,Y,none,description,NN,common,sg,3,06724763-N,06722453-N,06598915-N,00033020-N,00001740-N,5,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,quotes,none,none,quote,0,0,VBZ,02367363-V,6,verb.communication,present,quote,0,VBZ,0,pres,active,01023259-V,00831651-V,00958334-V,00952524-V,0.3378378378378379,0.0,0.0,0.0,NO
1,2,and_what_Goethe_did,Goethe,0,none,none,goethe,NNP,proper,sg,3,O,O,O,O,11004106-N,0,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,did,none,none,do,0,0,VBD,02560585-V,0,verb.social,past,do,0,VBD,0,sim_past,active,O,O,O,O,0.0,0.31343283582089554,0.0,0.0,NO
1,2,I_surely_may_be_allowed,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,I,0,NO-NOUN,none,i,PRP,pronoun,unknown,1,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,allowed,positive,surely,allow,0,1,VBN,02423183-V,0,verb.social,none,allow,0,VBN,0,cond,passive,O,O,O,O,0.0,0.5283582089552239,0.0,0.39130434782608703,NO
1,2,to_do_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,do,none,none,do,0,0,VB,02560585-V,0,verb.social,none,do,0,VB,0,infinitif,active,O,O,O,O,0.0,0.43283582089552236,0.0,0.0,NO
1,3,Instead__therefore__of_trying,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,trying,none,none,try,0,0,VBG,02367363-V,1,verb.social,none,try,0,VBG,0,other,unknown,02530167-V,O,O,O,0.0,0.19402985074626866,0.0,0.30434782608695654,NO
1,3,to_describe_Naples_myself_,Naples,0,none,none,naple,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,describe,none,none,describe,0,0,VB,02367363-V,8,verb.communication,none,describe,0,VB,0,infinitif,active,00987071-V,00939857-V,01001294-V,00955601-V,0.0,0.0,0.0,0.0,NO
1,3,I_will_translate_what_he_has_quoted_:,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,translate,positive,therefore,translate,0,2,VB,02367363-V,6,verb.communication,future,translate,0,VB,0,fut,active,00959827-V,00831651-V,00958334-V,00952524-V,0.0,0.13432835820895522,0.0,0.0,NO
2,3,“_So_happy__lovely__blessed_is_that_region_,“_So_happy__lovely__blessed,1,none,none,“,NNS,common,pl,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,is,none,none,region,0,1,NN,00001740-N,4,noun.location,present,be,0,VBZ,0,pres,active,08630039-N,00001930-N,00027167-N,00002684-N,0.21621621621621626,0.21573948439620083,0.34387351778656133,0.0,NO
2,3,that_one_perceives_Nature_has_rejoiced_in_her_work_there_.,Nature,0,Y,none,nature,NNP,proper,sg,3,04726724-N,04723816-N,00024264-N,00002137-N,00001740-N,4,noun.attribute,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,perceives,none,none,perceive,0,0,VBZ,02106506-V,0,verb.perception,present,perceive,0,VBZ,0,pres,active,O,O,O,O,0.21621621621621626,0.34599728629579374,0.0,0.0,NO
2,4,Such_vital_air__such_continued_salutary_clemency_of_the_sky__such_fruitful_fields__such_sunny_hills__such_innoxious_woods__such_shady_groves__such_useful_forests__such_airy_mountains__such_far-extending_cornfields__such_an_abundance_of_vines_and_olive-trees__such_fine_wool_of_the_sheep__such_fat_necks_of_the_oxen__so_many_lakes__such_an_abundance_of_irrigating_rivers_and_streams__so_many_seas__so_many_harbours_!,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,Such_vital_air__such_continued_salutary_clemency_of_the_sky__such_fruitful_fields__such_sunny_hills__such_innoxious_woods__such_shady_groves__such_useful_forests__such_airy_mountains__such_far-extending_cornfields__such_an_abundance_of_vines_and_olive-trees__such_fine_wool_of_the_sheep__such_fat_necks_of_the_oxen__so_many_lakes__such_an_abundance_of_irrigating_rivers_and_streams__so_many_seas__so_many_harbours_!,0,Y,none,air,NN,common,sg,3,14841267-N,14877585-N,14939445-N,00020827-N,00001740-N,5,noun.substance,streams,positive,so,stream,0,1,VBG,01835496-V,2,verb.motion,none,stream,0,VBG,0,other,unknown,02070679-V,O,01902783-V,O,0.06382285900358191,0.0,0.498166579360922,0.0,NO
2,5,The_earth_opens_her_bosom_everywhere_to_commerce_,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,her_bosom,0,Y,def,bosom,NN,common,sg,3,14416473-N,14416089-N,14414715-N,14414294-N,00001740-N,7,noun.state,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,opens,positive,everywhere,open,0,1,VBZ,01346003-V,0,verb.contact,present,open,0,VBZ,0,pres,active,O,O,O,O,0.6846846846846847,0.0,0.0,0.15942028985507245,NO
3,5,and__almost_anxious_to_assist_man__stretches_her_arms_into_the_sea_._”,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,her_arms,0,Y,def,arm,NNS,common,pl,3,05563770-N,05560244-N,05559908-N,05225090-N,00001740-N,8,noun.body,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,stretches,none,none,stretch,0,0,VBZ,02655135-V,1,verb.stative,present,stretch,0,VBZ,0,pres,active,02607830-V,O,O,O,0.3378378378378379,0.04477611940298508,0.032608695652173905,0.0,NO
1,6,After_reading_such_a_description_,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,such_a_description,0,Y,indef,description,NN,common,sg,3,06724763-N,06722453-N,06598915-N,00033020-N,00001740-N,5,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,reading,none,none,read,0,0,VBG,00588888-V,2,verb.cognition,none,read,0,VBG,0,other,unknown,00625119-V,O,00623151-V,O,0.4864864864864865,0.19402985074626866,0.0,0.0,NO
2,6,the_well-known_“_Vedi_Napoli_e_poi_mori__”_does_not_seem_very_exaggerated_;,the_well-known_“_Vedi_Napoli_e,0,Y,def,e,NNP,proper,sg,3,15092409-N,15089472-N,15089258-N,07570720-N,00001740-N,8,noun.substance,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,seem,positive,morus,seem,0,3,VB,02604760-V,1,verb.perception,present,seem,0,VB,0,pres,active,02133435-V,O,O,O,0.0,0.13432835820895522,0.1956521739130435,0.032608695652173905,NO
1,6,nor_when_Goethe_writes_of_his_father_:,Goethe,0,none,none,goethe,NNP,proper,sg,3,O,O,O,O,11004106-N,0,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,writes,none,when,write,0,1,VBZ,01617192-V,2,verb.creation,present,write,0,VBZ,0,pres,active,01698271-V,O,01697816-V,O,0.0,0.0,0.0,0.0,NO
1,6,“_It_is_said,It,0,NO-NOUN,none,it,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.0,0.6716417910447762,0.0,0.0,NO
2,6,that_he_who_has_seen_a_ghost_can_never_more_be_joyful_,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,a_ghost,0,Y,indef,ghost,NN,common,sg,3,05898171-N,05897553-N,05939636-N,05939432-N,00001740-N,9,noun.cognition,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,seen,none,none,see,0,0,VBN,02106506-V,1,verb.perception,present,see,1,VBN,0,pres_perf,active,02129289-V,O,O,O,0.16632016632016636,0.285878300803674,0.07023411371237459,0.07023411371237459,NO
2,6,so_on_the_contrary_one_might_have_said_of_him_(_his_father_),one,0,NO-NOUN,none,one,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBN,00940384-V,1,verb.communication,none,say,1,VBN,0,cond_perf,active,01009240-V,O,O,O,0.0,0.15991471215351813,0.05590062111801241,0.0,NO
2,6,that_he_could_never_become_quite_unhappy_,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,become,positive,none,become,0,1,VB,00109660-V,2,verb.change,none,become,0,VB,0,cond,active,00149583-V,O,00146138-V,O,0.0,0.13432835820895522,0.1956521739130435,0.5217391304347827,NO
2,6,because_he_thought_himself_always_back_again_at_Naples_._”,himself,0,NO-NOUN,none,himself,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,thought,none,none,think,0,0,VBD,00628491-V,2,verb.cognition,past,think,0,VBD,0,sim_past,active,00689344-V,O,00670261-V,O,0.0,0.08548168249660788,0.0,0.34387351778656133,NO
2,7,That_the_days_I_spent_there_brought_me_enjoyment_and_delight_,enjoyment_and_delight,0,Y,none,enjoyment,NN,common,sg,3,07491708-N,07490713-N,00026192-N,00024720-N,00001740-N,6,noun.feeling,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,brought,none,none,bring,0,0,VBD,01850315-V,2,verb.motion,past,bring,0,VBD,0,sim_past,active,02077656-V,O,01449974-V,O,0.7837837837837839,0.19402985074626866,0.0,0.0,YES
2,7,every_one_will_easily_suppose_.,every_one,0,Y,def,one,NN,common,sg,3,13742573-N,13741022-N,13728499-N,13582013-N,00001740-N,7,noun.quantity,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,suppose,positive,spend,suppose,0,2,VB,00628491-V,3,verb.communication,future,suppose,0,VB,0,fut,active,00917300-V,O,00927049-V,00632627-V,0.0,0.19402985074626866,0.0,0.30434782608695654,NO
2,8,People_always_call_Paris_a_“_gay_”_place_,People,1,Y,none,people,NNS,common,pl,3,07942152-N,00031264-N,00002137-N,O,00001740-N,3,noun.group,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,call,positive,alway,call,0,1,VBP,01030132-V,2,verb.communication,present,call,0,VBP,0,pres,active,01028748-V,O,01029852-V,O,0.2486486486486487,0.09850746268656718,0.13043478260869568,0.13043478260869568,NO
2,8,and_such_no_doubt_it_is_,such_no,0,NO-NOUN,none,no,DT,pronoun,unknown,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,is,positive,still,be,0,1,VBZ,02604760-V,0,verb.stative,present,be,0,VBZ,0,pres,active,O,O,O,O,0.4015444015444016,0.15991471215351813,0.24223602484472048,0.0,NO
2,8,still_thousands_and_thousands_lead_a_dreary_and_dismal_life_there_,a_dreary_and_dismal_life_there,0,Y,indef,life,NN,common,sg,3,13963192-N,13954253-N,00024720-N,00024264-N,00001740-N,5,noun.state,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.1891891891891892,0.07462686567164178,0.30434782608695654,0.08695652173913042,NO
2,8,which_seems_hardly_possible_in_Naples_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,Naples,0,none,none,naple,NNP,proper,sg,3,O,O,O,O,O,0,O,seems,none,none,seem,0,0,VBZ,02604760-V,1,verb.perception,present,seem,0,VBZ,0,pres,active,02133435-V,O,O,O,0.0,0.15991471215351813,0.24223602484472048,0.24223602484472048,NO
2,9,Nature_supplies_all_the_necessaries_of_life_in_such_abundance_that_even_poverty_ceases,such_abundance,0,N,none,abundance,NN,common,sg,3,05115040-N,05108740-N,05107765-N,05090441-N,00001740-N,7,noun.attribute,all_the_necessaries_of_life,0,N,def,necessaries,NNS,common,pl,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,supplies,none,none,supply,0,0,VBZ,02220461-V,2,verb.possession,present,supply,0,VBZ,0,pres,active,02327200-V,O,02199590-V,O,0.4015444015444016,0.057569296375266525,0.05590062111801241,0.05590062111801241,NO
2,9,to_cause_real_suffering_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,real_suffering,0,none,none,suffer,NN,common,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,cause,none,none,cause,0,0,VB,01617192-V,1,verb.creation,none,cause,0,VB,0,infinitif,active,01645601-V,O,O,O,0.6054054054054056,0.0,0.39130434782608703,0.0,NO
2,10,The_climate_is_so_mild_that_the_want_of_what_we_should_call_indispensable_clothing,indispensable_clothing,0,none,none,clothe,NN,common,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,want,none,none,want,0,0,VBP,01825237-V,0,verb.emotion,present,want,0,VBP,0,pres,active,O,O,O,O,0.0,0.24179104477611943,0.21739130434782608,0.0,NO
2,10,brings_no_discomfort_;,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,no_discomfort,0,Y,none,discomfort,NN,common,sg,3,14446652-N,13920835-N,00024720-N,00024264-N,00001740-N,5,noun.state,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,brings,none,none,bring,0,0,VBZ,01850315-V,2,verb.motion,present,bring,0,VBZ,0,pres,active,02077656-V,O,01449974-V,O,0.7837837837837839,0.31343283582089554,0.0,0.0,NO
2,10,while_a_plate_of_macaroni__a_dried_fish__or_a_slice_of_melon_seems_to_be_all_the_food_they_require_.,a_plate_of_macaroni__a_dried_fish__or_a_slice_of_melon,0,Y,indef,plate,NN,common,sg,3,03528901-N,02797881-N,02799897-N,04285146-N,00001740-N,10,noun.artifact,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,require,none,seem,require,0,1,VBP,02627934-V,0,verb.stative,present,require,0,VBP,0,pres,active,O,O,O,O,0.3378378378378379,0.13432835820895522,0.0,0.0,NO
4,11,They_are_exceedingly_fond_of_music_and_dancing_,They,0,NO-NOUN,none,they,PRP,pronoun,pl,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,are,positive,exceedingly,fond,0,1,JJ,01464700-A,0,adj.all,present,be,0,VBP,0,pres,active,O,O,O,O,0.2882882882882883,0.1144278606965174,0.15942028985507245,0.0,NO
2,11,and_the_Neapolitan_airs_are_lively_and_pretty_,the_Neapolitan_airs,0,Y,def,air,NNS,common,pl,3,14841267-N,14877585-N,14939445-N,00020827-N,00001740-N,5,noun.substance,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,are,positive,pretty,lively,0,1,JJ,00804695-A,0,adj.all,present,be,0,VBP,0,pres,active,O,O,O,O,0.0,0.1144278606965174,0.15942028985507245,0.15942028985507245,NO
2,11,and_pleased_me,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,me,0,NO-NOUN,none,me,PRP,pronoun,sg,1,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.0,0.0,0.7391304347826088,0.0,NO
2,11,more_than_any_I_have_heard_in_Italy_.,I,0,NO-NOUN,none,i,PRP,pronoun,unknown,1,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,heard,none,none,hear,0,0,VBN,02106506-V,1,verb.perception,present,hear,1,VBN,0,pres_perf,active,02169702-V,O,O,O,0.0,0.1144278606965174,0.0,0.0,NO
2,12,The_performers_who_sing_before_the_hotel__the_caffés_and_restaurants__and_accompany_their_songs_with_the_guitar_and_the_liveliest_expression_and_gesticulations__look_delightfully_merry_and_cunning_.,The_performers,0,Y,def,performer,NNS,common,pl,3,10415638-N,09616922-N,00007846-N,00004475-N,00001740-N,8,noun.person,their_songs_with_the_guitar_and_the_liveliest_expression_and_gesticulations,0,Y,def,song,NNS,common,pl,3,07048000-N,07037465-N,07020895-N,07109019-N,00001740-N,6,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,accompany,none,none,accompany,0,0,VB,02716165-V,0,verb.stative,none,accompany,0,VB,0,other,unknown,O,O,O,O,0.0,0.04206241519674356,0.02766798418972332,-0.051383399209486175,NO
2,13,Many_of_them_improvise_in_a_ready__pretty_manner_.,Many_of_them,0,NO-NOUN,none,many,JJ,unknown,unknown,3,O,O,O,O,01551633-A,0,adj.all,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,improvise,none,none,improvise,0,0,VB,01712704-V,1,verb.creation,none,improvise,0,VB,0,other,unknown,01728840-V,O,O,O,0.21621621621621626,0.0,0.34387351778656133,0.0,NO
2,14,Who_can_be_sad_and_morose_in_a_place_like_this_,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,a_place_like_this,0,Y,indef,place,NN,common,sg,3,08664443-N,08620061-N,00027167-N,00002684-N,00001740-N,5,noun.location,be,none,look,sad,0,1,JJ,01361863-A,0,adj.all,none,be,0,VB,0,cond,active,O,O,O,O,0.1891891891891892,0.07462686567164178,0.30434782608695654,0.0,NO
2,14,where_everybody_looks_smiling__good-natured_and_contented_?,everybody,0,none,none,everybody,NN,common,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,looks,none,where,look,0,1,VBZ,02130524-V,0,verb.perception,present,look,0,VBZ,0,pres,active,O,O,O,O,0.0,0.1144278606965174,0.15942028985507245,0.0,NO
2,15,To_be_merry__joyful_and_happy_lies_in_the_air_there_,To_be_merry__joyful_and_happy,0,NO-NOUN,none,merry,JJ,unknown,unknown,3,O,O,O,O,01367651-A,0,adj.all,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,lies,none,none,lie,0,0,VBZ,02655135-V,1,verb.stative,present,lie,0,VBZ,0,pres,active,02690708-V,O,O,O,0.16632016632016636,0.06544202066590127,0.4715719063545151,0.0,NO
2,15,and_is_contagious_like_an_epidemic_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,an_epidemic,0,Y,indef,epidemic,NN,common,sg,3,07435533-N,07435273-N,07283608-N,00029378-N,00001740-N,6,noun.event,is,none,none,contagious,0,0,JJ,01303298-A,0,adj.all,present,be,0,VBZ,0,pres,active,O,O,O,O,0.0,0.15991471215351813,0.6149068322981367,0.0,NO
1,16,And_I_do_not_think,I,0,NO-NOUN,none,i,PRP,pronoun,unknown,1,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.0,0.5283582089552239,0.0,0.0,NO
2,16,the_expression_of_good-nature_and_contentment_one_sees_in_almost_every_face_,the_expression_of_good-nature_and_contentment_one_sees_in_almost_every_face_,0,Y,def,expression,NN,common,sg,3,04679738-N,04679549-N,04673965-N,04723816-N,00001740-N,6,noun.attribute,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,sees,none,none,see,0,0,VBZ,02106506-V,1,verb.perception,present,see,0,VBZ,0,pres,active,02129289-V,O,O,O,0.7151767151767153,0.06544202066590127,0.0,0.0,NO
2,16,belies_their_feelings_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,their_feelings,0,Y,def,feeling,NNS,common,pl,3,00026192-N,00024720-N,00024264-N,00002137-N,00001740-N,4,noun.Tops,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,belies,none,none,belie,0,0,VBZ,02666239-V,2,verb.stative,present,belie,0,VBZ,0,pres,active,02663141-V,O,02661252-V,O,0.7837837837837839,0.0,0.0,0.0,NO
1,17,The_Neapolitans_appeared,The_Neapolitans,0,none,def,neapolitan,NNS,common,pl,3,10350666-N,09716047-N,09686536-N,09620078-N,00001740-N,10,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,appeared,none,none,appear,0,0,VBD,02604760-V,1,verb.perception,past,appear,0,VBD,0,sim_past,active,02133435-V,O,O,O,0.0,0.43283582089552236,0.0,0.0,NO
